"year","month","fleet","sex","partition","input_n","f20","f22","f24","f26","f28","f30","f32","f34","f36","f38","f40","f42","f44","f46","f48","f50","f52","f54","f56","m20","m22","m24","m26","m28","m30","m32","m34","m36","m38","m40","m42","m44","m46","m48","m50","m52","m54","m56"
1980,7,999,3,0,46,0,0,0,0,0.126833079938119,0.494402915070427,0.903610170208491,0.828774085568413,1.92557528965469,1.51908266105332,1.70135679306588,1.68529065462312,3.09063750875667,1.79379343714005,2.74004772774475,1.77958842586385,1.3988941337337,0.658526371358773,0.191556901068371,0,0,0.0509559399756636,0.112108241233061,0.0519969952980413,0.845744248928779,1.02486609561905,2.23933558119064,1.5930633229552,2.56399563256936,3.38372825467002,8.53022003335906,14.4220409948797,22.472372228609,17.2100437371818,4.25866372885771,0.328058725184169,0.0748360846400776,0
1983,7,999,3,0,121,0,0,0.173303502271592,0.130931052784141,0.272672079261933,0.714117519430721,2.17944024249146,2.95519883844617,5.68628278432529,6.25570674010625,6.00803077084008,6.59525344003837,4.42050470364855,3.78038163009034,2.93992466172304,2.83562766959915,2.40965426668253,1.03136333409174,0.250370394648482,0.0784864263120996,0.0882848161005355,0.172431114785702,0.199465644375626,0.128537310340553,0.874770481933015,2.75680569623736,4.00212775772766,5.96536285039968,8.65232409102285,7.16212320711476,7.17539274022544,6.34837388199542,4.14707458225499,2.48113516825118,0.973875777213142,0.105632770790222,0,0.0490320524399481
1986,7,999,3,0,92,0.0389714976559891,0.315522932309173,1.11730003708083,0.344038215520186,0.34017379420081,1.11698896233139,3.81231391083919,2.50806906210468,2.76338562902995,2.2052851202243,2.95472156957575,4.84879336398088,5.94953396995067,7.57618222462297,7.31321112134696,3.05618487670329,1.4817055694695,0.499594225198433,0.0491299558888005,0.0620396295629208,0.526392708229601,1.08481722770224,0.403127204481918,0.194862814213411,1.43875797884327,3.63584835438242,3.50030693587102,2.5065025237891,3.64320959853044,6.53928266015222,11.157414816733,9.11286846280394,5.53474035660028,1.51329539312021,0.730183128446122,0.125244168504092,0,0
1989,7,999,3,0,97,0,0,0,0,0.0222040444114134,0.0216385752961022,0.561456435295218,0.591315787013003,1.86899750533109,1.42532441832623,2.46212680923921,4.15525175512508,8.65815136784392,12.6029761003922,12.4930606908498,10.2673289674555,4.92081990015338,0.623500129632789,0,0,0.0207837952843504,0,0,0,0.0428846631463817,0.129642943037209,0.47249403878799,1.64816081622657,2.36946129810348,4.18499822900228,7.45036599971146,12.6398662885455,6.61515885487243,3.11124941538327,0.512127182095026,0.128653989439145,0,0
1992,7,999,3,0,106,0,0,0,0,0,0,0.478926475709744,0.720834852756386,1.58982666531536,2.95263446619711,7.54908999493777,7.7321078731726,10.1003978597747,7.84225129837326,8.99533747573579,6.53489937006547,3.58812478104325,0.14939343948958,0,0,0,0,0,0,0.419433137051708,0,1.25068021812788,2.2500404962209,5.94688555545608,9.26665772285191,10.6516694506002,6.36447442614338,3.96235271379324,1.42313408983002,0.230847637353644,0,0,0
1995,7,999,3,0,104,0,0,0.597802785757154,1.94285905371075,1.79340835727146,4.93187298249652,5.35035130028662,5.54826931482565,4.45285279231378,2.89690606014313,2.65758518816169,4.68856966615504,4.21418623436665,2.78812742097063,3.56273739344747,2.0772335082475,0.73104263578313,0.569782769133026,0.119576924911527,0.287418590621865,0.295316973438307,0.747253482196443,2.98901392878577,4.03516880386079,6.86756319732673,8.35568065572069,6.23159286501887,2.2228571695734,2.75631868431333,5.07164681973049,5.05318093645254,4.04464909860125,1.74016568626717,0.25943179519908,0.119576924911527,0,0,0
1998,7,999,3,0,228,0,0,0,0,0.218759576848219,0.621929590046717,1.05951111961054,2.81125852792154,3.05823336353492,4.08180237591986,6.78970224128337,4.82822645749472,6.8833350777933,4.87250296875159,4.60246018977347,2.50554670006024,0.476734153010466,0.0917194065450679,0,0,0,0,0.10675193774417,0.124609568843799,1.02682760045519,2.04566699181568,4.32095309194071,7.49785806022251,8.28186407472114,11.6409116886258,11.0086242363883,7.05743498710367,3.25138619153655,0.660212337354609,0.0448183103340663,0.0108201258931292,0,0.0195390484265821
2001,7,999,3,0,104,0,0,0,0,0.116012239320167,0,0.311450015463485,0.405078503152471,2.36947397136542,1.65572168388427,3.76959936966098,5.7885080409951,8.69771867888048,10.9928704270262,8.95692127844274,7.8956677107897,3.64115636234772,0.306082678027815,0.306082678027815,0.116012239320167,0,0,0.116012239320167,0.232024478640334,0,0.202539251576236,0.52042762334547,2.64516658427712,4.28178221147826,8.40777988136486,12.5583111871246,10.8059124730703,3.822561118246,1.07912707485211,0,0,0,0
2004,7,999,3,0,128,0,0,0.026308374087215,0.05261674817443,0.15785024452329,0.604039437013261,0.639053765810837,2.18586663365292,2.54069523522888,2.57383298134093,1.82953644537881,2.96641616738198,5.00232594886183,5.97156578629112,6.05226834141016,9.55805507815363,2.84658374469818,0.122303890362738,0.0275276189199645,0,0.026308374087215,0,0.21046699269772,0.21046699269772,0.542990599876966,0.498415637291043,3.94555870733399,2.6396484603813,3.43647763008034,7.60062610265489,13.1865826699064,13.7328997961805,7.59492301112841,2.49143895522855,0.662812934686516,0.0337645097257303,0.0297721847524828,0
